2,5,0.9,100,0.2,0.01,2,123,20
2,5,0.9,100,0.2,0.01,2,123,50
2,5,0.9,100,0.2,0.01,2,123,100
2,10,0.3,20,0.2,0.01,2,123,10
2,10,0.3,20,0.2,0.01,2,123,20
2,10,0.3,20,0.2,0.01,2,123,50
2,10,0.3,20,0.2,0.01,2,123,100
2,10,0.3,50,0.2,0.01,2,123,10
2,10,0.3,50,0.2,0.01,2,123,20
2,10,0.3,50,0.2,0.01,2,123,50
2,10,0.3,50,0.2,0.01,2,123,100
2,10,0.3,100,0.2,0.01,2,123,10
2,10,0.3,100,0.2,0.01,2,123,20
2,10,0.3,100,0.2,0.01,2,123,50
2,10,0.3,100,0.2,0.01,2,123,100
2,10,0.6,20,0.2,0.01,2,123,10
2,10,0.6,20,0.2,0.01,2,123,20
2,10,0.6,20,0.2,0.01,2,123,50
2,10,0.6,20,0.2,0.01,2,123,100
2,10,0.6,50,0.2,0.01,2,123,10
2,10,0.6,50,0.2,0.01,2,123,20
2,10,0.6,50,0.2,0.01,2,123,50
2,10,0.6,50,0.2,0.01,2,123,100
2,10,0.6,100,0.2,0.01,2,123,10
2,10,0.6,100,0.2,0.01,2,123,20
2,10,0.6,100,0.2,0.01,2,123,50
2,10,0.6,100,0.2,0.01,2,123,100
2,10,0.9,20,0.2,0.01,2,123,10
2,10,0.9,20,0.2,0.01,2,123,20
2,10,0.9,20,0.2,0.01,2,123,50
2,10,0.9,20,0.2,0.01,2,123,100
2,10,0.9,50,0.2,0.01,2,123,10
2,10,0.9,50,0.2,0.01,2,123,20
2,10,0.9,50,0.2,0.01,2,123,50
2,10,0.9,50,0.2,0.01,2,123,100
2,10,0.9,100,0.2,0.01,2,123,10
2,10,0.9,100,0.2,0.01,2,123,20
2,10,0.9,100,0.2,0.01,2,123,50
2,10,0.9,100,0.2,0.01,2,123,100
2,20,0.3,20,0.2,0.01,2,123,10
2,20,0.3,20,0.2,0.01,2,123,20
2,20,0.3,20,0.2,0.01,2,123,50
2,20,0.3,20,0.2,0.01,2,123,100
2,20,0.3,50,0.2,0.01,2,123,10
2,20,0.3,50,0.2,0.01,2,123,20
2,20,0.3,50,0.2,0.01,2,123,50
2,20,0.3,50,0.2,0.01,2,123,100
2,20,0.3,100,0.2,0.01,2,123,10
2,20,0.3,100,0.2,0.01,2,123,20
2,20,0.3,100,0.2,0.01,2,123,50
2,20,0.3,100,0.2,0.01,2,123,100
2,20,0.6,20,0.2,0.01,2,123,10
2,20,0.6,20,0.2,0.01,2,123,20
2,20,0.6,20,0.2,0.01,2,123,50
2,20,0.6,20,0.2,0.01,2,123,100
2,20,0.6,50,0.2,0.01,2,123,10
2,20,0.6,50,0.2,0.01,2,123,20
2,20,0.6,50,0.2,0.01,2,123,50
2,20,0.6,50,0.2,0.01,2,123,100
2,20,0.6,100,0.2,0.01,2,123,10
2,20,0.6,100,0.2,0.01,2,123,20
2,20,0.6,100,0.2,0.01,2,123,50
2,20,0.6,100,0.2,0.01,2,123,100
2,20,0.9,20,0.2,0.01,2,123,10
2,20,0.9,20,0.2,0.01,2,123,20
2,20,0.9,20,0.2,0.01,2,123,50
2,20,0.9,20,0.2,0.01,2,123,100
2,20,0.9,50,0.2,0.01,2,123,10
2,20,0.9,50,0.2,0.01,2,123,20
2,20,0.9,50,0.2,0.01,2,123,50
2,20,0.9,50,0.2,0.01,2,123,100
2,20,0.9,100,0.2,0.01,2,123,10
2,20,0.9,100,0.2,0.01,2,123,20
2,20,0.9,100,0.2,0.01,2,123,50
2,20,0.9,100,0.2,0.01,2,123,100
3,5,0.3,20,0.2,0.01,2,123,10
3,5,0.3,20,0.2,0.01,2,123,20
3,5,0.3,20,0.2,0.01,2,123,50
3,5,0.3,20,0.2,0.01,2,123,100
3,5,0.3,50,0.2,0.01,2,123,10
3,5,0.3,50,0.2,0.01,2,123,20
3,5,0.3,50,0.2,0.01,2,123,50
3,5,0.3,50,0.2,0.01,2,123,100
3,5,0.3,100,0.2,0.01,2,123,10
3,5,0.3,100,0.2,0.01,2,123,20
3,5,0.3,100,0.2,0.01,2,123,50
3,5,0.3,100,0.2,0.01,2,123,100
3,5,0.6,20,0.2,0.01,2,123,10
3,5,0.6,20,0.2,0.01,2,123,20
3,5,0.6,20,0.2,0.01,2,123,50
3,5,0.6,20,0.2,0.01,2,123,100
3,5,0.6,50,0.2,0.01,2,123,10
3,5,0.6,50,0.2,0.01,2,123,20
3,5,0.6,50,0.2,0.01,2,123,50
3,5,0.6,50,0.2,0.01,2,123,100
3,5,0.6,100,0.2,0.01,2,123,10
3,5,0.6,100,0.2,0.01,2,123,20
3,5,0.6,100,0.2,0.01,2,123,50
3,5,0.6,100,0.2,0.01,2,123,100
3,5,0.9,20,0.2,0.01,2,123,10
3,5,0.9,20,0.2,0.01,2,123,20
3,5,0.9,20,0.2,0.01,2,123,50
3,5,0.9,20,0.2,0.01,2,123,100
3,5,0.9,50,0.2,0.01,2,123,10
3,5,0.9,50,0.2,0.01,2,123,20
3,5,0.9,50,0.2,0.01,2,123,50
3,5,0.9,50,0.2,0.01,2,123,100
3,5,0.9,100,0.2,0.01,2,123,10
3,5,0.9,100,0.2,0.01,2,123,20
3,5,0.9,100,0.2,0.01,2,123,50
3,5,0.9,100,0.2,0.01,2,123,100
3,10,0.3,20,0.2,0.01,2,123,10
3,10,0.3,20,0.2,0.01,2,123,20
3,10,0.3,20,0.2,0.01,2,123,50
3,10,0.3,20,0.2,0.01,2,123,100
3,10,0.3,50,0.2,0.01,2,123,10
3,10,0.3,50,0.2,0.01,2,123,20
3,10,0.3,50,0.2,0.01,2,123,50
3,10,0.3,50,0.2,0.01,2,123,100
3,10,0.3,100,0.2,0.01,2,123,10
3,10,0.3,100,0.2,0.01,2,123,20
3,10,0.3,100,0.2,0.01,2,123,50
3,10,0.3,100,0.2,0.01,2,123,100
3,10,0.6,20,0.2,0.01,2,123,10
3,10,0.6,20,0.2,0.01,2,123,20
3,10,0.6,20,0.2,0.01,2,123,50
3,10,0.6,20,0.2,0.01,2,123,100
3,10,0.6,50,0.2,0.01,2,123,10
3,10,0.6,50,0.2,0.01,2,123,20
3,10,0.6,50,0.2,0.01,2,123,50
3,10,0.6,50,0.2,0.01,2,123,100
3,10,0.6,100,0.2,0.01,2,123,10
3,10,0.6,100,0.2,0.01,2,123,20
3,10,0.6,100,0.2,0.01,2,123,50
3,10,0.6,100,0.2,0.01,2,123,100
3,10,0.9,20,0.2,0.01,2,123,10
3,10,0.9,20,0.2,0.01,2,123,20
3,10,0.9,20,0.2,0.01,2,123,50
3,10,0.9,20,0.2,0.01,2,123,100
3,10,0.9,50,0.2,0.01,2,123,10
3,10,0.9,50,0.2,0.01,2,123,20
3,10,0.9,50,0.2,0.01,2,123,50
3,10,0.9,50,0.2,0.01,2,123,100
3,10,0.9,100,0.2,0.01,2,123,10
3,10,0.9,100,0.2,0.01,2,123,20
3,10,0.9,100,0.2,0.01,2,123,50
3,10,0.9,100,0.2,0.01,2,123,100
3,20,0.3,20,0.2,0.01,2,123,10
3,20,0.3,20,0.2,0.01,2,123,20
3,20,0.3,20,0.2,0.01,2,123,50
3,20,0.3,20,0.2,0.01,2,123,100
3,20,0.3,50,0.2,0.01,2,123,10
3,20,0.3,50,0.2,0.01,2,123,20
3,20,0.3,50,0.2,0.01,2,123,50
3,20,0.3,50,0.2,0.01,2,123,100
3,20,0.3,100,0.2,0.01,2,123,10
3,20,0.3,100,0.2,0.01,2,123,20
3,20,0.3,100,0.2,0.01,2,123,50
3,20,0.3,100,0.2,0.01,2,123,100
3,20,0.6,20,0.2,0.01,2,123,10
3,20,0.6,20,0.2,0.01,2,123,20
3,20,0.6,20,0.2,0.01,2,123,50
3,20,0.6,20,0.2,0.01,2,123,100
3,20,0.6,50,0.2,0.01,2,123,10
3,20,0.6,50,0.2,0.01,2,123,20
3,20,0.6,50,0.2,0.01,2,123,50
3,20,0.6,50,0.2,0.01,2,123,100
3,20,0.6,100,0.2,0.01,2,123,10
3,20,0.6,100,0.2,0.01,2,123,20
3,20,0.6,100,0.2,0.01,2,123,50
3,20,0.6,100,0.2,0.01,2,123,100
3,20,0.9,20,0.2,0.01,2,123,10
3,20,0.9,20,0.2,0.01,2,123,20
3,20,0.9,20,0.2,0.01,2,123,50
3,20,0.9,20,0.2,0.01,2,123,100
3,20,0.9,50,0.2,0.01,2,123,10
3,20,0.9,50,0.2,0.01,2,123,20
3,20,0.9,50,0.2,0.01,2,123,50
3,20,0.9,50,0.2,0.01,2,123,100
3,20,0.9,100,0.2,0.01,2,123,10
3,20,0.9,100,0.2,0.01,2,123,20
3,20,0.9,100,0.2,0.01,2,123,50
3,20,0.9,100,0.2,0.01,2,123,100
4,5,0.3,20,0.15,0.01,2,123,10
4,5,0.3,20,0.15,0.01,2,123,20
4,5,0.3,20,0.15,0.01,2,123,50
4,5,0.3,20,0.15,0.01,2,123,100
4,5,0.3,50,0.15,0.01,2,123,10
4,5,0.3,50,0.15,0.01,2,123,20
4,5,0.3,50,0.15,0.01,2,123,50
4,5,0.3,50,0.15,0.01,2,123,100
4,5,0.3,100,0.15,0.01,2,123,10
4,5,0.3,100,0.15,0.01,2,123,20
4,5,0.3,100,0.15,0.01,2,123,50
4,5,0.3,100,0.15,0.01,2,123,100
4,5,0.6,20,0.15,0.01,2,123,10
4,5,0.6,20,0.15,0.01,2,123,20
4,5,0.6,20,0.15,0.01,2,123,50
4,5,0.6,20,0.15,0.01,2,123,100
4,5,0.6,50,0.15,0.01,2,123,10
4,5,0.6,50,0.15,0.01,2,123,20
4,5,0.6,50,0.15,0.01,2,123,50
4,5,0.6,50,0.15,0.01,2,123,100
4,5,0.6,100,0.15,0.01,2,123,10
4,5,0.6,100,0.15,0.01,2,123,20
4,5,0.6,100,0.15,0.01,2,123,50
4,5,0.6,100,0.15,0.01,2,123,100
4,5,0.9,20,0.15,0.01,2,123,10
4,5,0.9,20,0.15,0.01,2,123,20
4,5,0.9,20,0.15,0.01,2,123,50
4,5,0.9,20,0.15,0.01,2,123,100
4,5,0.9,50,0.15,0.01,2,123,10
4,5,0.9,50,0.15,0.01,2,123,20
4,5,0.9,50,0.15,0.01,2,123,50
4,5,0.9,50,0.15,0.01,2,123,100
4,5,0.9,100,0.15,0.01,2,123,10
4,5,0.9,100,0.15,0.01,2,123,20
4,5,0.9,100,0.15,0.01,2,123,50
4,5,0.9,100,0.15,0.01,2,123,100
4,10,0.3,20,0.15,0.01,2,123,10
4,10,0.3,20,0.15,0.01,2,123,20
4,10,0.3,20,0.15,0.01,2,123,50
4,10,0.3,20,0.15,0.01,2,123,100
4,10,0.3,50,0.15,0.01,2,123,10
4,10,0.3,50,0.15,0.01,2,123,20
4,10,0.3,50,0.15,0.01,2,123,50
4,10,0.3,50,0.15,0.01,2,123,100
4,10,0.3,100,0.15,0.01,2,123,10
4,10,0.3,100,0.15,0.01,2,123,20
4,10,0.3,100,0.15,0.01,2,123,50
4,10,0.3,100,0.15,0.01,2,123,100
4,10,0.6,20,0.15,0.01,2,123,10
4,10,0.6,20,0.15,0.01,2,123,20
4,10,0.6,20,0.15,0.01,2,123,50
4,10,0.6,20,0.15,0.01,2,123,100
4,10,0.6,50,0.15,0.01,2,123,10
4,10,0.6,50,0.15,0.01,2,123,20
4,10,0.6,50,0.15,0.01,2,123,50
4,10,0.6,50,0.15,0.01,2,123,100
4,10,0.6,100,0.15,0.01,2,123,10
4,10,0.6,100,0.15,0.01,2,123,20
4,10,0.6,100,0.15,0.01,2,123,50
4,10,0.6,100,0.15,0.01,2,123,100
4,10,0.9,20,0.15,0.01,2,123,10
4,10,0.9,20,0.15,0.01,2,123,20
4,10,0.9,20,0.15,0.01,2,123,50
4,10,0.9,20,0.15,0.01,2,123,100
4,10,0.9,50,0.15,0.01,2,123,10
4,10,0.9,50,0.15,0.01,2,123,20
4,10,0.9,50,0.15,0.01,2,123,50
4,10,0.9,50,0.15,0.01,2,123,100
4,10,0.9,100,0.15,0.01,2,123,10
4,10,0.9,100,0.15,0.01,2,123,20
4,10,0.9,100,0.15,0.01,2,123,50
4,10,0.9,100,0.15,0.01,2,123,100
4,20,0.3,20,0.15,0.01,2,123,10
4,20,0.3,20,0.15,0.01,2,123,20
4,20,0.3,20,0.15,0.01,2,123,50
4,20,0.3,20,0.15,0.01,2,123,100
4,20,0.3,50,0.15,0.01,2,123,10
4,20,0.3,50,0.15,0.01,2,123,20
4,20,0.3,50,0.15,0.01,2,123,50
4,20,0.3,50,0.15,0.01,2,123,100
4,20,0.3,100,0.15,0.01,2,123,10
4,20,0.3,100,0.15,0.01,2,123,20
4,20,0.3,100,0.15,0.01,2,123,50
4,20,0.3,100,0.15,0.01,2,123,100
4,20,0.6,20,0.15,0.01,2,123,10
4,20,0.6,20,0.15,0.01,2,123,20
4,20,0.6,20,0.15,0.01,2,123,50
4,20,0.6,20,0.15,0.01,2,123,100
4,20,0.6,50,0.15,0.01,2,123,10
4,20,0.6,50,0.15,0.01,2,123,20
4,20,0.6,50,0.15,0.01,2,123,50
4,20,0.6,50,0.15,0.01,2,123,100
4,20,0.6,100,0.15,0.01,2,123,10
4,20,0.6,100,0.15,0.01,2,123,20
4,20,0.6,100,0.15,0.01,2,123,50
4,20,0.6,100,0.15,0.01,2,123,100
4,20,0.9,20,0.15,0.01,2,123,10
4,20,0.9,20,0.15,0.01,2,123,20
4,20,0.9,20,0.15,0.01,2,123,50
4,20,0.9,20,0.15,0.01,2,123,100
4,20,0.9,50,0.15,0.01,2,123,10
4,20,0.9,50,0.15,0.01,2,123,20
4,20,0.9,50,0.15,0.01,2,123,50
4,20,0.9,50,0.15,0.01,2,123,100
4,20,0.9,100,0.15,0.01,2,123,10
4,20,0.9,100,0.15,0.01,2,123,20
4,20,0.9,100,0.15,0.01,2,123,50
4,20,0.9,100,0.15,0.01,2,123,100
5,5,0.3,20,0.1,0.01,2,123,10
5,5,0.3,20,0.1,0.01,2,123,20
5,5,0.3,20,0.1,0.01,2,123,50
5,5,0.3,20,0.1,0.01,2,123,100
5,5,0.3,50,0.1,0.01,2,123,10
5,5,0.3,50,0.1,0.01,2,123,20
5,5,0.3,50,0.1,0.01,2,123,50
5,5,0.3,50,0.1,0.01,2,123,100
5,5,0.3,100,0.1,0.01,2,123,10
5,5,0.3,100,0.1,0.01,2,123,20
5,5,0.3,100,0.1,0.01,2,123,50
5,5,0.3,100,0.1,0.01,2,123,100
5,5,0.6,20,0.1,0.01,2,123,10
5,5,0.6,20,0.1,0.01,2,123,20
5,5,0.6,20,0.1,0.01,2,123,50
5,5,0.6,20,0.1,0.01,2,123,100
5,5,0.6,50,0.1,0.01,2,123,10
5,5,0.6,50,0.1,0.01,2,123,20
5,5,0.6,50,0.1,0.01,2,123,50
5,5,0.6,50,0.1,0.01,2,123,100
5,5,0.6,100,0.1,0.01,2,123,10
5,5,0.6,100,0.1,0.01,2,123,20
5,5,0.6,100,0.1,0.01,2,123,50
5,5,0.6,100,0.1,0.01,2,123,100
5,5,0.9,20,0.1,0.01,2,123,10
5,5,0.9,20,0.1,0.01,2,123,20
5,5,0.9,20,0.1,0.01,2,123,50
5,5,0.9,20,0.1,0.01,2,123,100
5,5,0.9,50,0.1,0.01,2,123,10
5,5,0.9,50,0.1,0.01,2,123,20
5,5,0.9,50,0.1,0.01,2,123,50
5,5,0.9,50,0.1,0.01,2,123,100
5,5,0.9,100,0.1,0.01,2,123,10
5,5,0.9,100,0.1,0.01,2,123,20
5,5,0.9,100,0.1,0.01,2,123,50
5,5,0.9,100,0.1,0.01,2,123,100
5,10,0.3,20,0.1,0.01,2,123,10
5,10,0.3,20,0.1,0.01,2,123,20
5,10,0.3,20,0.1,0.01,2,123,50
5,10,0.3,20,0.1,0.01,2,123,100
5,10,0.3,50,0.1,0.01,2,123,10
5,10,0.3,50,0.1,0.01,2,123,20
5,10,0.3,50,0.1,0.01,2,123,50
5,10,0.3,50,0.1,0.01,2,123,100
5,10,0.3,100,0.1,0.01,2,123,10
5,10,0.3,100,0.1,0.01,2,123,20
5,10,0.3,100,0.1,0.01,2,123,50
5,10,0.3,100,0.1,0.01,2,123,100
5,10,0.6,20,0.1,0.01,2,123,10
5,10,0.6,20,0.1,0.01,2,123,20
5,10,0.6,20,0.1,0.01,2,123,50
5,10,0.6,20,0.1,0.01,2,123,100
5,10,0.6,50,0.1,0.01,2,123,10
5,10,0.6,50,0.1,0.01,2,123,20
5,10,0.6,50,0.1,0.01,2,123,50
5,10,0.6,50,0.1,0.01,2,123,100
5,10,0.6,100,0.1,0.01,2,123,10
5,10,0.6,100,0.1,0.01,2,123,20
5,10,0.6,100,0.1,0.01,2,123,50
5,10,0.6,100,0.1,0.01,2,123,100
5,10,0.9,20,0.1,0.01,2,123,10
5,10,0.9,20,0.1,0.01,2,123,20
5,10,0.9,20,0.1,0.01,2,123,50
5,10,0.9,20,0.1,0.01,2,123,100
5,10,0.9,50,0.1,0.01,2,123,10
5,10,0.9,50,0.1,0.01,2,123,20
5,10,0.9,50,0.1,0.01,2,123,50
5,10,0.9,50,0.1,0.01,2,123,100
5,10,0.9,100,0.1,0.01,2,123,10
5,10,0.9,100,0.1,0.01,2,123,20
5,10,0.9,100,0.1,0.01,2,123,50
5,10,0.9,100,0.1,0.01,2,123,100
5,20,0.3,20,0.1,0.01,2,123,10
5,20,0.3,20,0.1,0.01,2,123,20
5,20,0.3,20,0.1,0.01,2,123,50
5,20,0.3,20,0.1,0.01,2,123,100
5,20,0.3,50,0.1,0.01,2,123,10
5,20,0.3,50,0.1,0.01,2,123,20
5,20,0.3,50,0.1,0.01,2,123,50
5,20,0.3,50,0.1,0.01,2,123,100
5,20,0.3,100,0.1,0.01,2,123,10
5,20,0.3,100,0.1,0.01,2,123,20
5,20,0.3,100,0.1,0.01,2,123,50
5,20,0.3,100,0.1,0.01,2,123,100
5,20,0.6,20,0.1,0.01,2,123,10
5,20,0.6,20,0.1,0.01,2,123,20
5,20,0.6,20,0.1,0.01,2,123,50
5,20,0.6,20,0.1,0.01,2,123,100
5,20,0.6,50,0.1,0.01,2,123,10
5,20,0.6,50,0.1,0.01,2,123,20
5,20,0.6,50,0.1,0.01,2,123,50
5,20,0.6,50,0.1,0.01,2,123,100
5,20,0.6,100,0.1,0.01,2,123,10
5,20,0.6,100,0.1,0.01,2,123,20
5,20,0.6,100,0.1,0.01,2,123,50
5,20,0.6,100,0.1,0.01,2,123,100
5,20,0.9,20,0.1,0.01,2,123,10
5,20,0.9,20,0.1,0.01,2,123,20
5,20,0.9,20,0.1,0.01,2,123,50
5,20,0.9,20,0.1,0.01,2,123,100
5,20,0.9,50,0.1,0.01,2,123,10
5,20,0.9,50,0.1,0.01,2,123,20
5,20,0.9,50,0.1,0.01,2,123,50
5,20,0.9,50,0.1,0.01,2,123,100
5,20,0.9,100,0.1,0.01,2,123,10
5,20,0.9,100,0.1,0.01,2,123,20
5,20,0.9,100,0.1,0.01,2,123,50
5,20,0.9,100,0.1,0.01,2,123,100
